Mode XML Parameters
ACO
maxNumIterations	100
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	20
GA
geneType	Simple
maxNumIterations	50
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.5
agImportance	0.5
Maze	dimension	col	#	#ok	#no	avg ok
maze190_5_8.mz	190	5	8	8	92	29.625
maze190_5_9.mz	190	5	9	99	1	15.02020202020202
maze190_10_0.mz	190	10	0	100	0	8.15
maze190_10_1.mz	190	10	1	100	0	7.82
maze190_10_2.mz	190	10	2	55	45	29.472727272727273
maze190_10_3.mz	190	10	3	98	2	10.071428571428571
maze190_10_4.mz	190	10	4	1	99	35.0
maze190_10_5.mz	190	10	5	92	8	18.57608695652174
maze190_10_6.mz	190	10	6	34	66	44.970588235294116
maze190_10_7.mz	190	10	7	100	0	0.24
maze190_10_8.mz	190	10	8	1	99	93.0
maze190_10_9.mz	190	10	9	52	48	38.80769230769231
maze200_5_0.mz	200	5	0	0	100	NaN
maze200_5_1.mz	200	5	1	23	77	53.47826086956522
maze200_5_2.mz	200	5	2	31	69	36.74193548387097
maze200_5_3.mz	200	5	3	100	0	8.18
maze200_5_4.mz	200	5	4	12	88	39.5
maze200_5_5.mz	200	5	5	0	100	NaN
maze200_5_6.mz	200	5	6	63	37	33.03174603174603
maze200_5_7.mz	200	5	7	10	90	47.4
maze200_5_8.mz	200	5	8	1	99	73.0
maze200_5_9.mz	200	5	9	0	100	NaN
maze200_10_0.mz	200	10	0	52	48	28.53846153846154
maze200_10_1.mz	200	10	1	100	0	2.79
maze200_10_2.mz	200	10	2	41	59	35.75609756097561
maze200_10_3.mz	200	10	3	99	1	5.242424242424242
maze200_10_4.mz	200	10	4	100	0	4.73
maze200_10_5.mz	200	10	5	3	97	38.666666666666664
maze200_10_6.mz	200	10	6	100	0	4.06
maze200_10_7.mz	200	10	7	12	88	50.0
maze200_10_8.mz	200	10	8	98	2	11.693877551020408
maze200_10_9.mz	200	10	9	99	1	12.04040404040404
maze200_20_0.mz	200	20	0	45	55	39.55555555555556
maze200_20_1.mz	200	20	1	86	14	24.627906976744185
maze200_20_2.mz	200	20	2	89	11	18.752808988764045
maze200_20_3.mz	200	20	3	64	36	34.75
maze200_20_4.mz	200	20	4	96	4	12.520833333333334
maze200_20_5.mz	200	20	5	33	67	38.81818181818182
maze200_20_6.mz	200	20	6	100	0	2.48
maze200_20_7.mz	200	20	7	82	18	18.0609756097561
maze200_20_8.mz	200	20	8	7	93	29.142857142857142
maze200_20_9.mz	200	20	9	66	34	27.196969696969695
maze210_5_0.mz	210	5	0	0	100	NaN
maze210_5_1.mz	210	5	1	82	18	27.341463414634145
maze210_5_2.mz	210	5	2	54	46	33.72222222222222
maze210_5_3.mz	210	5	3	19	81	31.57894736842105
maze210_5_4.mz	210	5	4	2	98	62.5
maze210_5_5.mz	210	5	5	11	89	44.36363636363637
maze210_5_6.mz	210	5	6	11	89	45.27272727272727
maze210_5_7.mz	210	5	7	5	95	28.4
maze210_5_8.mz	210	5	8	90	10	20.155555555555555
maze210_5_9.mz	210	5	9	21	79	44.95238095238095
maze210_10_0.mz	210	10	0	88	12	21.125
maze210_10_1.mz	210	10	1	98	2	7.612244897959184
maze210_10_2.mz	210	10	2	51	49	40.294117647058826
maze210_10_3.mz	210	10	3	86	14	18.941860465116278
maze210_10_4.mz	210	10	4	58	42	30.137931034482758
maze210_10_5.mz	210	10	5	18	82	41.22222222222222
maze210_10_6.mz	210	10	6	71	29	23.098591549295776
maze210_10_7.mz	210	10	7	96	4	11.270833333333334
maze210_10_8.mz	210	10	8	40	60	37.65
maze210_10_9.mz	210	10	9	85	15	22.2
maze210_15_0.mz	210	15	0	39	61	50.1025641025641
maze210_15_1.mz	210	15	1	37	63	42.270270270270274
maze210_15_2.mz	210	15	2	94	6	19.28723404255319
maze210_15_3.mz	210	15	3	74	26	27.83783783783784
maze210_15_4.mz	210	15	4	47	53	32.702127659574465
maze210_15_5.mz	210	15	5	82	18	21.329268292682926
maze210_15_6.mz	210	15	6	100	0	5.87
maze210_15_7.mz	210	15	7	100	0	4.44
maze210_15_8.mz	210	15	8	75	25	21.92
maze210_15_9.mz	210	15	9	70	30	28.042857142857144
maze220_5_0.mz	220	5	0	27	73	41.888888888888886
maze220_5_1.mz	220	5	1	2	98	61.5
maze220_5_2.mz	220	5	2	24	76	47.458333333333336
maze220_5_3.mz	220	5	3	18	82	49.611111111111114
maze220_5_4.mz	220	5	4	16	84	52.9375
maze220_5_5.mz	220	5	5	13	87	37.53846153846154
maze220_5_6.mz	220	5	6	0	100	NaN
maze220_5_7.mz	220	5	7	5	95	60.4
maze220_5_8.mz	220	5	8	13	87	46.69230769230769
maze220_5_9.mz	220	5	9	53	47	35.0377358490566
maze220_10_0.mz	220	10	0	48	52	31.916666666666668
maze220_10_1.mz	220	10	1	95	5	15.031578947368422
maze220_10_2.mz	220	10	2	31	69	38.096774193548384
maze220_10_3.mz	220	10	3	32	68	39.5
maze220_10_4.mz	220	10	4	79	21	25.70886075949367
maze220_10_5.mz	220	10	5	77	23	26.25974025974026
maze220_10_6.mz	220	10	6	20	80	45.9
maze220_10_7.mz	220	10	7	99	1	5.383838383838384
maze220_10_8.mz	220	10	8	7	93	35.0
maze220_10_9.mz	220	10	9	32	68	44.78125
maze220_20_0.mz	220	20	0	51	49	33.88235294117647
maze220_20_1.mz	220	20	1	100	0	0.07
maze220_20_2.mz	220	20	2	85	15	24.51764705882353
maze220_20_3.mz	220	20	3	82	18	22.646341463414632
maze220_20_4.mz	220	20	4	97	3	10.1340206185567
maze220_20_5.mz	220	20	5	100	0	7.86
maze220_20_6.mz	220	20	6	100	0	4.1
maze220_20_7.mz	220	20	7	86	14	23.25581395348837
maze220_20_8.mz	220	20	8	98	2	15.26530612244898
maze220_20_9.mz	220	20	9	71	29	22.12676056338028
maze230_5_0.mz	230	5	0	8	92	36.625
maze230_5_1.mz	230	5	1	26	74	50.53846153846154
maze230_5_2.mz	230	5	2	63	37	33.25396825396825
maze230_5_3.mz	230	5	3	8	92	38.125
maze230_5_4.mz	230	5	4	62	38	31.0
maze230_5_5.mz	230	5	5	24	76	35.833333333333336
maze230_5_6.mz	230	5	6	44	56	50.13636363636363
maze230_5_7.mz	230	5	7	1	99	5.0
maze230_5_8.mz	230	5	8	1	99	68.0
maze230_5_9.mz	230	5	9	0	100	NaN
maze230_10_0.mz	230	10	0	49	51	30.081632653061224
maze230_10_1.mz	230	10	1	48	52	31.104166666666668
maze230_10_2.mz	230	10	2	26	74	44.80769230769231
maze230_10_3.mz	230	10	3	93	7	15.064516129032258
maze230_10_4.mz	230	10	4	79	21	25.78481012658228
maze230_10_5.mz	230	10	5	56	44	33.017857142857146
maze230_10_6.mz	230	10	6	100	0	7.16
maze230_10_7.mz	230	10	7	99	1	3.505050505050505
maze230_10_8.mz	230	10	8	98	2	6.642857142857143
maze230_10_9.mz	230	10	9	12	88	47.833333333333336
maze240_5_0.mz	240	5	0	0	100	NaN
maze240_5_1.mz	240	5	1	2	98	48.0
maze240_5_2.mz	240	5	2	7	93	50.857142857142854
maze240_5_3.mz	240	5	3	9	91	29.0
maze240_5_4.mz	240	5	4	1	99	69.0
maze240_5_5.mz	240	5	5	56	44	28.303571428571427
maze240_5_6.mz	240	5	6	60	40	34.333333333333336
maze240_5_7.mz	240	5	7	1	99	60.0
maze240_5_8.mz	240	5	8	55	45	31.763636363636362
maze240_5_9.mz	240	5	9	12	88	41.083333333333336
maze240_10_0.mz	240	10	0	3	97	67.33333333333333
maze240_10_1.mz	240	10	1	9	91	33.888888888888886
maze240_10_2.mz	240	10	2	63	37	27.58730158730159
maze240_10_3.mz	240	10	3	99	1	11.05050505050505
maze240_10_4.mz	240	10	4	89	11	21.1123595505618
maze240_10_5.mz	240	10	5	28	72	48.464285714285715
maze240_10_6.mz	240	10	6	72	28	31.430555555555557
maze240_10_7.mz	240	10	7	43	57	34.604651162790695
maze240_10_8.mz	240	10	8	100	0	1.63
maze240_10_9.mz	240	10	9	26	74	36.57692307692308
maze240_15_0.mz	240	15	0	100	0	6.03
maze240_15_1.mz	240	15	1	90	10	23.977777777777778
maze240_15_2.mz	240	15	2	71	29	27.197183098591548
maze240_15_3.mz	240	15	3	100	0	2.47
maze240_15_4.mz	240	15	4	12	88	33.833333333333336
maze240_15_5.mz	240	15	5	100	0	1.39
maze240_15_6.mz	240	15	6	85	15	25.16470588235294
maze240_15_7.mz	240	15	7	20	80	35.55
maze240_15_8.mz	240	15	8	75	25	22.373333333333335
maze240_15_9.mz	240	15	9	58	42	32.41379310344828
maze240_20_0.mz	240	20	0	100	0	8.49
maze240_20_1.mz	240	20	1	99	1	7.222222222222222
maze240_20_2.mz	240	20	2	64	36	24.484375
maze240_20_3.mz	240	20	3	23	77	46.869565217391305
maze240_20_4.mz	240	20	4	30	70	42.233333333333334
maze240_20_5.mz	240	20	5	97	3	12.54639175257732
maze240_20_6.mz	240	20	6	59	41	33.983050847457626
maze240_20_7.mz	240	20	7	63	37	20.96825396825397
maze240_20_8.mz	240	20	8	4	96	62.75
maze240_20_9.mz	240	20	9	47	53	37.234042553191486
maze250_5_0.mz	250	5	0	5	95	46.0
maze250_5_1.mz	250	5	1	1	99	0.0
maze250_5_2.mz	250	5	2	9	91	56.333333333333336
maze250_5_3.mz	250	5	3	1	99	73.0
maze250_5_4.mz	250	5	4	42	58	43.76190476190476
maze250_5_5.mz	250	5	5	3	97	48.0
maze250_5_6.mz	250	5	6	16	84	38.125
maze250_5_7.mz	250	5	7	3	97	27.0
maze250_5_8.mz	250	5	8	0	100	NaN
maze250_5_9.mz	250	5	9	44	56	36.31818181818182
maze250_10_0.mz	250	10	0	1	99	6.0
maze250_10_1.mz	250	10	1	98	2	10.183673469387756
maze250_10_2.mz	250	10	2	2	98	29.0
maze250_10_3.mz	250	10	3	44	56	42.63636363636363
maze250_10_4.mz	250	10	4	54	46	45.129629629629626
maze250_10_5.mz	250	10	5	54	46	35.425925925925924
maze250_10_6.mz	250	10	6	81	19	24.333333333333332
maze250_10_7.mz	250	10	7	9	91	44.333333333333336
maze250_10_8.mz	250	10	8	22	78	31.636363636363637
maze250_10_9.mz	250	10	9	84	16	23.88095238095238
maze260_5_0.mz	260	5	0	1	99	79.0
maze260_5_1.mz	260	5	1	1	99	93.0
maze260_5_2.mz	260	5	2	0	100	NaN
maze260_5_3.mz	260	5	3	30	70	47.13333333333333
maze260_5_4.mz	260	5	4	21	79	40.23809523809524
maze260_5_5.mz	260	5	5	52	48	37.96153846153846
maze260_5_6.mz	260	5	6	40	60	45.5
maze260_5_7.mz	260	5	7	36	64	49.138888888888886
maze260_5_8.mz	260	5	8	90	10	22.566666666666666
maze260_5_9.mz	260	5	9	1	99	47.0
maze260_10_0.mz	260	10	0	3	97	14.333333333333334
maze260_10_1.mz	260	10	1	14	86	60.285714285714285
maze260_10_2.mz	260	10	2	36	64	44.611111111111114
maze260_10_3.mz	260	10	3	14	86	37.57142857142857
maze260_10_4.mz	260	10	4	11	89	51.63636363636363
maze260_10_5.mz	260	10	5	81	19	27.753086419753085
maze260_10_6.mz	260	10	6	33	67	38.121212121212125
maze260_10_7.mz	260	10	7	9	91	66.11111111111111
maze260_10_8.mz	260	10	8	3	97	36.0
maze260_10_9.mz	260	10	9	1	99	24.0
maze260_20_0.mz	260	20	0	48	52	39.145833333333336
maze260_20_1.mz	260	20	1	35	65	42.4
maze260_20_2.mz	260	20	2	52	48	37.75
maze260_20_3.mz	260	20	3	1	99	94.0
maze260_20_4.mz	260	20	4	90	10	17.633333333333333
maze260_20_5.mz	260	20	5	3	97	71.0
maze260_20_6.mz	260	20	6	30	70	33.333333333333336
maze260_20_7.mz	260	20	7	37	63	40.189189189189186
maze260_20_8.mz	260	20	8	99	1	11.414141414141413
maze260_20_9.mz	260	20	9	86	14	18.593023255813954
maze270_5_0.mz	270	5	0	3	97	48.666666666666664
maze270_5_1.mz	270	5	1	4	96	50.0
maze270_5_2.mz	270	5	2	0	100	NaN
maze270_5_3.mz	270	5	3	1	99	0.0
maze270_5_4.mz	270	5	4	10	90	55.0
maze270_5_5.mz	270	5	5	0	100	NaN
maze270_5_6.mz	270	5	6	0	100	NaN
maze270_5_7.mz	270	5	7	30	70	37.43333333333333
maze270_5_8.mz	270	5	8	3	97	56.333333333333336
maze270_5_9.mz	270	5	9	0	100	NaN
maze270_10_0.mz	270	10	0	2	98	49.5
maze270_10_1.mz	270	10	1	100	0	4.61
maze270_10_2.mz	270	10	2	64	36	26.125
maze270_10_3.mz	270	10	3	31	69	40.483870967741936
maze270_10_4.mz	270	10	4	28	72	36.714285714285715
maze270_10_5.mz	270	10	5	1	99	9.0
maze270_10_6.mz	270	10	6	11	89	40.0
maze270_10_7.mz	270	10	7	15	85	48.8
maze270_10_8.mz	270	10	8	44	56	43.75
maze270_10_9.mz	270	10	9	4	96	41.0
maze270_15_0.mz	270	15	0	71	29	27.788732394366196
maze270_15_1.mz	270	15	1	32	68	40.6875
maze270_15_2.mz	270	15	2	100	0	3.65
maze270_15_3.mz	270	15	3	3	97	52.666666666666664
maze270_15_4.mz	270	15	4	79	21	24.670886075949365
maze270_15_5.mz	270	15	5	21	79	44.523809523809526
maze270_15_6.mz	270	15	6	20	80	39.8
maze270_15_7.mz	270	15	7	6	94	54.166666666666664
maze270_15_8.mz	270	15	8	82	18	20.01219512195122
maze270_15_9.mz	270	15	9	28	72	40.32142857142857
maze280_5_0.mz	280	5	0	0	100	NaN
maze280_5_1.mz	280	5	1	7	93	71.71428571428571
maze280_5_2.mz	280	5	2	4	96	47.75
maze280_5_3.mz	280	5	3	4	96	46.0
maze280_5_4.mz	280	5	4	1	99	80.0
maze280_5_5.mz	280	5	5	2	98	54.5
maze280_5_6.mz	280	5	6	16	84	38.3125
maze280_5_7.mz	280	5	7	46	54	39.08695652173913
maze280_5_8.mz	280	5	8	5	95	61.4
maze280_5_9.mz	280	5	9	1	99	89.0
maze280_10_0.mz	280	10	0	45	55	34.55555555555556
maze280_10_1.mz	280	10	1	80	20	22.275
maze280_10_2.mz	280	10	2	7	93	58.42857142857143
maze280_10_3.mz	280	10	3	41	59	43.09756097560975
maze280_10_4.mz	280	10	4	13	87	38.15384615384615
maze280_10_5.mz	280	10	5	24	76	36.666666666666664
maze280_10_6.mz	280	10	6	29	71	28.103448275862068
maze280_10_7.mz	280	10	7	6	94	24.5
maze280_10_8.mz	280	10	8	6	94	32.5
maze280_10_9.mz	280	10	9	27	73	39.18518518518518
maze280_20_0.mz	280	20	0	5	95	47.4
maze280_20_1.mz	280	20	1	19	81	50.31578947368421
maze280_20_2.mz	280	20	2	99	1	5.838383838383838
maze280_20_3.mz	280	20	3	10	90	35.7
maze280_20_4.mz	280	20	4	3	97	66.0
maze280_20_5.mz	280	20	5	98	2	6.295918367346939
maze280_20_6.mz	280	20	6	16	84	35.9375
maze280_20_7.mz	280	20	7	0	100	NaN
maze280_20_8.mz	280	20	8	2	98	65.5
maze280_20_9.mz	280	20	9	100	0	1.27
maze290_5_0.mz	290	5	0	0	100	NaN
maze290_5_1.mz	290	5	1	0	100	NaN
maze290_5_2.mz	290	5	2	0	100	NaN
maze290_5_3.mz	290	5	3	0	100	NaN
maze290_5_4.mz	290	5	4	3	97	80.66666666666667
maze290_5_5.mz	290	5	5	3	97	36.666666666666664
maze290_5_6.mz	290	5	6	0	100	NaN
maze290_5_7.mz	290	5	7	82	18	22.975609756097562
maze290_5_8.mz	290	5	8	4	96	60.25
maze290_5_9.mz	290	5	9	0	100	NaN
maze290_10_0.mz	290	10	0	58	42	46.37931034482759
maze290_10_1.mz	290	10	1	53	47	36.20754716981132
maze290_10_2.mz	290	10	2	21	79	42.523809523809526
maze290_10_3.mz	290	10	3	45	55	39.28888888888889
maze290_10_4.mz	290	10	4	17	83	47.23529411764706
maze290_10_5.mz	290	10	5	79	21	26.11392405063291
maze290_10_6.mz	290	10	6	5	95	40.6
maze290_10_7.mz	290	10	7	83	17	17.903614457831324
maze290_10_8.mz	290	10	8	67	33	33.850746268656714
maze290_10_9.mz	290	10	9	73	27	28.095890410958905
maze300_5_0.mz	300	5	0	0	100	NaN
maze300_5_1.mz	300	5	1	29	71	39.310344827586206
maze300_5_2.mz	300	5	2	2	98	94.5
maze300_5_3.mz	300	5	3	0	100	NaN
maze300_5_4.mz	300	5	4	0	100	NaN
maze300_5_5.mz	300	5	5	0	100	NaN
maze300_5_6.mz	300	5	6	1	99	80.0
maze300_5_7.mz	300	5	7	0	100	NaN
maze300_5_8.mz	300	5	8	1	99	49.0
maze300_5_9.mz	300	5	9	0	100	NaN
maze300_10_0.mz	300	10	0	51	49	36.07843137254902
maze300_10_1.mz	300	10	1	93	7	18.516129032258064
maze300_10_2.mz	300	10	2	5	95	19.2
maze300_10_3.mz	300	10	3	79	21	27.556962025316455
maze300_10_4.mz	300	10	4	8	92	55.625
maze300_10_5.mz	300	10	5	18	82	38.166666666666664
maze300_10_6.mz	300	10	6	12	88	45.0
maze300_10_7.mz	300	10	7	43	57	36.395348837209305
maze300_10_8.mz	300	10	8	100	0	1.94
maze300_10_9.mz	300	10	9	20	80	45.75
maze300_15_0.mz	300	15	0	51	49	34.86274509803921
maze300_15_1.mz	300	15	1	87	13	20.39080459770115
maze300_15_2.mz	300	15	2	99	1	3.9696969696969697
maze300_15_3.mz	300	15	3	36	64	45.02777777777778
maze300_15_4.mz	300	15	4	18	82	43.888888888888886
maze300_15_5.mz	300	15	5	1	99	33.0
maze300_15_6.mz	300	15	6	97	3	9.072164948453608
maze300_15_7.mz	300	15	7	66	34	28.560606060606062
maze300_15_8.mz	300	15	8	84	16	20.571428571428573
maze300_15_9.mz	300	15	9	4	96	56.5
maze300_20_0.mz	300	20	0	99	1	7.2727272727272725
maze300_20_1.mz	300	20	1	57	43	35.10526315789474
maze300_20_2.mz	300	20	2	5	95	41.2
maze300_20_3.mz	300	20	3	54	46	31.98148148148148
maze300_20_4.mz	300	20	4	24	76	38.833333333333336
maze300_20_5.mz	300	20	5	56	44	34.535714285714285
maze300_20_6.mz	300	20	6	10	90	59.7
maze300_20_7.mz	300	20	7	97	3	11.649484536082474
maze300_20_8.mz	300	20	8	11	89	60.90909090909091
maze300_20_9.mz	300	20	9	23	77	37.608695652173914

