Mode XML Parameters
ACO
maxNumIterations	100
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	20
GA
geneType	LSystem
maxNumIterations	50
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.5
agImportance	0.5
Maze	dimension	col	#	#ok	#no	avg ok
maze180_20_8.mz	180	20	8	5	95	46.2
maze180_20_9.mz	180	20	9	42	58	31.142857142857142
maze190_5_0.mz	190	5	0	20	80	38.4
maze190_5_1.mz	190	5	1	91	9	15.483516483516484
maze190_5_2.mz	190	5	2	29	71	45.48275862068966
maze190_5_3.mz	190	5	3	77	23	20.98701298701299
maze190_5_4.mz	190	5	4	54	46	37.48148148148148
maze190_5_5.mz	190	5	5	51	49	29.54901960784314
maze190_5_6.mz	190	5	6	46	54	38.0
maze190_5_7.mz	190	5	7	51	49	30.764705882352942
maze190_5_8.mz	190	5	8	63	37	33.07936507936508
maze190_5_9.mz	190	5	9	89	11	18.258426966292134
maze190_10_0.mz	190	10	0	99	1	6.212121212121212
maze190_10_1.mz	190	10	1	93	7	10.311827956989248
maze190_10_2.mz	190	10	2	77	23	17.5974025974026
maze190_10_3.mz	190	10	3	96	4	9.645833333333334
maze190_10_4.mz	190	10	4	5	95	38.8
maze190_10_5.mz	190	10	5	91	9	18.9010989010989
maze190_10_6.mz	190	10	6	37	63	37.567567567567565
maze190_10_7.mz	190	10	7	100	0	0.37
maze190_10_8.mz	190	10	8	2	98	30.5
maze190_10_9.mz	190	10	9	44	56	38.02272727272727
maze200_5_0.mz	200	5	0	0	100	NaN
maze200_5_1.mz	200	5	1	23	77	41.391304347826086
maze200_5_2.mz	200	5	2	45	55	38.15555555555556
maze200_5_3.mz	200	5	3	100	0	9.06
maze200_5_4.mz	200	5	4	34	66	40.970588235294116
maze200_5_5.mz	200	5	5	3	97	44.666666666666664
maze200_5_6.mz	200	5	6	53	47	32.509433962264154
maze200_5_7.mz	200	5	7	11	89	48.63636363636363
maze200_5_8.mz	200	5	8	20	80	47.35
maze200_5_9.mz	200	5	9	1	99	27.0
maze200_10_0.mz	200	10	0	66	34	29.257575757575758
maze200_10_1.mz	200	10	1	99	1	5.505050505050505
maze200_10_2.mz	200	10	2	41	59	35.41463414634146
maze200_10_3.mz	200	10	3	99	1	7.02020202020202
maze200_10_4.mz	200	10	4	97	3	8.371134020618557
maze200_10_5.mz	200	10	5	1	99	62.0
maze200_10_6.mz	200	10	6	100	0	4.57
maze200_10_7.mz	200	10	7	18	82	39.27777777777778
maze200_10_8.mz	200	10	8	98	2	14.561224489795919
maze200_10_9.mz	200	10	9	96	4	10.34375
maze200_20_0.mz	200	20	0	30	70	40.233333333333334
maze200_20_1.mz	200	20	1	95	5	15.4
maze200_20_2.mz	200	20	2	94	6	17.117021276595743
maze200_20_3.mz	200	20	3	58	42	25.637931034482758
maze200_20_4.mz	200	20	4	92	8	17.07608695652174
maze200_20_5.mz	200	20	5	51	49	34.411764705882355
maze200_20_6.mz	200	20	6	100	0	3.24
maze200_20_7.mz	200	20	7	96	4	8.989583333333334
maze200_20_8.mz	200	20	8	20	80	44.8
maze200_20_9.mz	200	20	9	83	17	20.771084337349397
maze210_5_0.mz	210	5	0	11	89	60.45454545454545
maze210_5_1.mz	210	5	1	80	20	18.0125
maze210_5_2.mz	210	5	2	58	42	30.655172413793103
maze210_5_3.mz	210	5	3	18	82	50.111111111111114
maze210_5_4.mz	210	5	4	19	81	48.63157894736842
maze210_5_5.mz	210	5	5	34	66	35.294117647058826
maze210_5_6.mz	210	5	6	13	87	52.76923076923077
maze210_5_7.mz	210	5	7	10	90	47.8
maze210_5_8.mz	210	5	8	81	19	23.160493827160494
maze210_5_9.mz	210	5	9	36	64	29.444444444444443
maze210_10_0.mz	210	10	0	84	16	18.035714285714285
maze210_10_1.mz	210	10	1	96	4	11.71875
maze210_10_2.mz	210	10	2	55	45	27.854545454545455
maze210_10_3.mz	210	10	3	89	11	11.404494382022472
maze210_10_4.mz	210	10	4	39	61	33.07692307692308
maze210_10_5.mz	210	10	5	12	88	47.0
maze210_10_6.mz	210	10	6	63	37	25.11111111111111
maze210_10_7.mz	210	10	7	94	6	15.670212765957446
maze210_10_8.mz	210	10	8	65	35	23.73846153846154
maze210_10_9.mz	210	10	9	85	15	29.67058823529412
maze210_15_0.mz	210	15	0	32	68	40.71875
maze210_15_1.mz	210	15	1	59	41	29.423728813559322
maze210_15_2.mz	210	15	2	79	21	19.911392405063292
maze210_15_3.mz	210	15	3	77	23	22.493506493506494
maze210_15_4.mz	210	15	4	48	52	38.104166666666664
maze210_15_5.mz	210	15	5	94	6	21.361702127659573
maze210_15_6.mz	210	15	6	100	0	4.87
maze210_15_7.mz	210	15	7	100	0	3.34
maze210_15_8.mz	210	15	8	78	22	25.435897435897434
maze210_15_9.mz	210	15	9	86	14	18.162790697674417
maze220_5_0.mz	220	5	0	21	79	33.095238095238095
maze220_5_1.mz	220	5	1	27	73	47.74074074074074
maze220_5_2.mz	220	5	2	15	85	50.13333333333333
maze220_5_3.mz	220	5	3	26	74	39.57692307692308
maze220_5_4.mz	220	5	4	17	83	42.588235294117645
maze220_5_5.mz	220	5	5	14	86	43.285714285714285
maze220_5_6.mz	220	5	6	0	100	NaN
maze220_5_7.mz	220	5	7	36	64	51.77777777777778
maze220_5_8.mz	220	5	8	19	81	50.578947368421055
maze220_5_9.mz	220	5	9	33	67	40.06060606060606
maze220_10_0.mz	220	10	0	63	37	34.25396825396825
maze220_10_1.mz	220	10	1	82	18	24.75609756097561
maze220_10_2.mz	220	10	2	45	55	23.4
maze220_10_3.mz	220	10	3	50	50	36.7
maze220_10_4.mz	220	10	4	86	14	17.77906976744186
maze220_10_5.mz	220	10	5	94	6	16.851063829787233
maze220_10_6.mz	220	10	6	27	73	36.96296296296296
maze220_10_7.mz	220	10	7	99	1	6.888888888888889
maze220_10_8.mz	220	10	8	19	81	42.36842105263158
maze220_10_9.mz	220	10	9	16	84	46.75
maze220_20_0.mz	220	20	0	52	48	38.57692307692308
maze220_20_1.mz	220	20	1	100	0	0.06
maze220_20_2.mz	220	20	2	90	10	16.3
maze220_20_3.mz	220	20	3	89	11	20.84269662921348
maze220_20_4.mz	220	20	4	96	4	11.9375
maze220_20_5.mz	220	20	5	100	0	3.83
maze220_20_6.mz	220	20	6	98	2	4.663265306122449
maze220_20_7.mz	220	20	7	93	7	17.053763440860216
maze220_20_8.mz	220	20	8	98	2	12.785714285714286
maze220_20_9.mz	220	20	9	54	46	32.870370370370374
maze230_5_0.mz	230	5	0	3	97	29.333333333333332
maze230_5_1.mz	230	5	1	23	77	37.608695652173914
maze230_5_2.mz	230	5	2	68	32	29.470588235294116
maze230_5_3.mz	230	5	3	6	94	52.5
maze230_5_4.mz	230	5	4	62	38	32.483870967741936
maze230_5_5.mz	230	5	5	20	80	46.55
maze230_5_6.mz	230	5	6	31	69	38.935483870967744
maze230_5_7.mz	230	5	7	3	97	55.666666666666664
maze230_5_8.mz	230	5	8	0	100	NaN
maze230_5_9.mz	230	5	9	0	100	NaN
maze230_10_0.mz	230	10	0	60	40	29.816666666666666
maze230_10_1.mz	230	10	1	57	43	38.29824561403509
maze230_10_2.mz	230	10	2	28	72	42.82142857142857
maze230_10_3.mz	230	10	3	86	14	16.546511627906977
maze230_10_4.mz	230	10	4	73	27	28.71232876712329
maze230_10_5.mz	230	10	5	57	43	32.8421052631579
maze230_10_6.mz	230	10	6	99	1	8.535353535353535
maze230_10_7.mz	230	10	7	99	1	3.4545454545454546
maze230_10_8.mz	230	10	8	98	2	6.6938775510204085
maze230_10_9.mz	230	10	9	13	87	55.69230769230769
maze240_5_0.mz	240	5	0	0	100	NaN
maze240_5_1.mz	240	5	1	22	78	44.36363636363637
maze240_5_2.mz	240	5	2	44	56	39.11363636363637
maze240_5_3.mz	240	5	3	4	96	62.25
maze240_5_4.mz	240	5	4	6	94	58.166666666666664
maze240_5_5.mz	240	5	5	80	20	32.1
maze240_5_6.mz	240	5	6	52	48	32.78846153846154
maze240_5_7.mz	240	5	7	47	53	36.680851063829785
maze240_5_8.mz	240	5	8	65	35	37.87692307692308
maze240_5_9.mz	240	5	9	5	95	33.4
maze240_10_0.mz	240	10	0	0	100	NaN
maze240_10_1.mz	240	10	1	21	79	29.714285714285715
maze240_10_2.mz	240	10	2	50	50	36.26
maze240_10_3.mz	240	10	3	96	4	11.395833333333334
maze240_10_4.mz	240	10	4	91	9	15.725274725274724
maze240_10_5.mz	240	10	5	21	79	53.61904761904762
maze240_10_6.mz	240	10	6	67	33	30.71641791044776
maze240_10_7.mz	240	10	7	37	63	36.13513513513514
maze240_10_8.mz	240	10	8	100	0	2.97
maze240_10_9.mz	240	10	9	53	47	32.264150943396224
maze240_15_0.mz	240	15	0	99	1	7.191919191919192
maze240_15_1.mz	240	15	1	90	10	16.3
maze240_15_2.mz	240	15	2	78	22	21.525641025641026
maze240_15_3.mz	240	15	3	99	1	3.1717171717171717
maze240_15_4.mz	240	15	4	6	94	46.833333333333336
maze240_15_5.mz	240	15	5	100	0	1.67
maze240_15_6.mz	240	15	6	97	3	13.22680412371134
maze240_15_7.mz	240	15	7	13	87	39.76923076923077
maze240_15_8.mz	240	15	8	77	23	21.207792207792206
maze240_15_9.mz	240	15	9	79	21	22.72151898734177
maze240_20_0.mz	240	20	0	99	1	4.101010101010101
maze240_20_1.mz	240	20	1	100	0	2.37
maze240_20_2.mz	240	20	2	80	20	22.95
maze240_20_3.mz	240	20	3	22	78	46.0
maze240_20_4.mz	240	20	4	33	67	36.36363636363637
maze240_20_5.mz	240	20	5	88	12	13.727272727272727
maze240_20_6.mz	240	20	6	68	32	29.220588235294116
maze240_20_7.mz	240	20	7	65	35	29.107692307692307
maze240_20_8.mz	240	20	8	10	90	53.1
maze240_20_9.mz	240	20	9	37	63	44.67567567567568
maze250_5_0.mz	250	5	0	3	97	46.666666666666664
maze250_5_1.mz	250	5	1	2	98	76.0
maze250_5_2.mz	250	5	2	27	73	44.666666666666664
maze250_5_3.mz	250	5	3	5	95	48.2
maze250_5_4.mz	250	5	4	37	63	42.78378378378378
maze250_5_5.mz	250	5	5	3	97	41.333333333333336
maze250_5_6.mz	250	5	6	51	49	40.490196078431374
maze250_5_7.mz	250	5	7	10	90	42.9
maze250_5_8.mz	250	5	8	29	71	44.55172413793103
maze250_5_9.mz	250	5	9	34	66	39.205882352941174
maze250_10_0.mz	250	10	0	0	100	NaN
maze250_10_1.mz	250	10	1	96	4	8.760416666666666
maze250_10_2.mz	250	10	2	3	97	57.666666666666664
maze250_10_3.mz	250	10	3	35	65	35.8
maze250_10_4.mz	250	10	4	54	46	37.333333333333336
maze250_10_5.mz	250	10	5	84	16	22.011904761904763
maze250_10_6.mz	250	10	6	98	2	10.683673469387756
maze250_10_7.mz	250	10	7	13	87	45.69230769230769
maze250_10_8.mz	250	10	8	9	91	38.44444444444444
maze250_10_9.mz	250	10	9	71	29	34.070422535211264
maze260_5_0.mz	260	5	0	21	79	40.76190476190476
maze260_5_1.mz	260	5	1	1	99	26.0
maze260_5_2.mz	260	5	2	1	99	34.0
maze260_5_3.mz	260	5	3	39	61	37.17948717948718
maze260_5_4.mz	260	5	4	20	80	39.3
maze260_5_5.mz	260	5	5	54	46	40.44444444444444
maze260_5_6.mz	260	5	6	37	63	49.4054054054054
maze260_5_7.mz	260	5	7	31	69	34.61290322580645
maze260_5_8.mz	260	5	8	92	8	21.956521739130434
maze260_5_9.mz	260	5	9	1	99	3.0
maze260_10_0.mz	260	10	0	3	97	26.666666666666668
maze260_10_1.mz	260	10	1	3	97	33.0
maze260_10_2.mz	260	10	2	33	67	52.54545454545455
maze260_10_3.mz	260	10	3	25	75	41.36
maze260_10_4.mz	260	10	4	7	93	28.714285714285715
maze260_10_5.mz	260	10	5	71	29	29.197183098591548
maze260_10_6.mz	260	10	6	62	38	35.25806451612903
maze260_10_7.mz	260	10	7	29	71	36.10344827586207
maze260_10_8.mz	260	10	8	0	100	NaN
maze260_10_9.mz	260	10	9	1	99	88.0
maze260_20_0.mz	260	20	0	36	64	35.916666666666664
maze260_20_1.mz	260	20	1	28	72	44.357142857142854
maze260_20_2.mz	260	20	2	33	67	46.93939393939394
maze260_20_3.mz	260	20	3	1	99	5.0
maze260_20_4.mz	260	20	4	88	12	17.113636363636363
maze260_20_5.mz	260	20	5	3	97	37.333333333333336
maze260_20_6.mz	260	20	6	33	67	44.81818181818182
maze260_20_7.mz	260	20	7	42	58	40.95238095238095
maze260_20_8.mz	260	20	8	99	1	5.313131313131313
maze260_20_9.mz	260	20	9	88	12	21.772727272727273
maze270_5_0.mz	270	5	0	1	99	43.0
maze270_5_1.mz	270	5	1	2	98	49.0
maze270_5_2.mz	270	5	2	4	96	53.25
maze270_5_3.mz	270	5	3	6	94	40.833333333333336
maze270_5_4.mz	270	5	4	64	36	30.015625
maze270_5_5.mz	270	5	5	1	99	32.0
maze270_5_6.mz	270	5	6	8	92	46.0
maze270_5_7.mz	270	5	7	28	72	54.785714285714285
maze270_5_8.mz	270	5	8	11	89	32.09090909090909
maze270_5_9.mz	270	5	9	5	95	44.2
maze270_10_0.mz	270	10	0	8	92	42.75
maze270_10_1.mz	270	10	1	98	2	6.948979591836735
maze270_10_2.mz	270	10	2	70	30	31.142857142857142
maze270_10_3.mz	270	10	3	20	80	38.0
maze270_10_4.mz	270	10	4	20	80	44.65
maze270_10_5.mz	270	10	5	2	98	31.0
maze270_10_6.mz	270	10	6	17	83	38.0
maze270_10_7.mz	270	10	7	45	55	36.333333333333336
maze270_10_8.mz	270	10	8	53	47	26.67924528301887
maze270_10_9.mz	270	10	9	16	84	52.4375
maze270_15_0.mz	270	15	0	67	33	24.82089552238806
maze270_15_1.mz	270	15	1	59	41	22.1864406779661
maze270_15_2.mz	270	15	2	99	1	4.252525252525253
maze270_15_3.mz	270	15	3	0	100	NaN
maze270_15_4.mz	270	15	4	89	11	18.98876404494382
maze270_15_5.mz	270	15	5	15	85	34.0
maze270_15_6.mz	270	15	6	26	74	44.65384615384615
maze270_15_7.mz	270	15	7	12	88	44.333333333333336
maze270_15_8.mz	270	15	8	96	4	12.083333333333334
maze270_15_9.mz	270	15	9	31	69	32.32258064516129
maze280_5_0.mz	280	5	0	0	100	NaN
maze280_5_1.mz	280	5	1	5	95	53.4
maze280_5_2.mz	280	5	2	7	93	59.285714285714285
maze280_5_3.mz	280	5	3	1	99	71.0
maze280_5_4.mz	280	5	4	0	100	NaN
maze280_5_5.mz	280	5	5	1	99	25.0
maze280_5_6.mz	280	5	6	13	87	53.0
maze280_5_7.mz	280	5	7	33	67	37.333333333333336
maze280_5_8.mz	280	5	8	3	97	67.66666666666667
maze280_5_9.mz	280	5	9	2	98	33.0
maze280_10_0.mz	280	10	0	65	35	28.96923076923077
maze280_10_1.mz	280	10	1	99	1	10.05050505050505
maze280_10_2.mz	280	10	2	5	95	41.4
maze280_10_3.mz	280	10	3	38	62	40.36842105263158
maze280_10_4.mz	280	10	4	22	78	51.22727272727273
maze280_10_5.mz	280	10	5	42	58	39.45238095238095
maze280_10_6.mz	280	10	6	73	27	28.78082191780822
maze280_10_7.mz	280	10	7	7	93	48.285714285714285
maze280_10_8.mz	280	10	8	7	93	32.142857142857146
maze280_10_9.mz	280	10	9	15	85	50.4
maze280_20_0.mz	280	20	0	10	90	53.2
maze280_20_1.mz	280	20	1	63	37	38.095238095238095
maze280_20_2.mz	280	20	2	100	0	4.89
maze280_20_3.mz	280	20	3	10	90	47.1
maze280_20_4.mz	280	20	4	4	96	51.25
maze280_20_5.mz	280	20	5	98	2	8.806122448979592
maze280_20_6.mz	280	20	6	27	73	37.370370370370374
maze280_20_7.mz	280	20	7	6	94	58.5
maze280_20_8.mz	280	20	8	8	92	33.25
maze280_20_9.mz	280	20	9	100	0	2.67
maze290_5_0.mz	290	5	0	0	100	NaN
maze290_5_1.mz	290	5	1	5	95	62.4
maze290_5_2.mz	290	5	2	0	100	NaN
maze290_5_3.mz	290	5	3	5	95	54.6
maze290_5_4.mz	290	5	4	5	95	67.4
maze290_5_5.mz	290	5	5	3	97	62.666666666666664
maze290_5_6.mz	290	5	6	1	99	98.0
maze290_5_7.mz	290	5	7	93	7	13.86021505376344
maze290_5_8.mz	290	5	8	0	100	NaN
maze290_5_9.mz	290	5	9	3	97	46.666666666666664
maze290_10_0.mz	290	10	0	45	55	33.955555555555556
maze290_10_1.mz	290	10	1	42	58	41.214285714285715
maze290_10_2.mz	290	10	2	44	56	44.11363636363637
maze290_10_3.mz	290	10	3	55	45	30.12727272727273
maze290_10_4.mz	290	10	4	61	39	33.73770491803279
maze290_10_5.mz	290	10	5	74	26	27.10810810810811
maze290_10_6.mz	290	10	6	4	96	50.5
maze290_10_7.mz	290	10	7	79	21	23.27848101265823
maze290_10_8.mz	290	10	8	65	35	31.70769230769231
maze290_10_9.mz	290	10	9	73	27	30.424657534246574
maze300_5_0.mz	300	5	0	0	100	NaN
maze300_5_1.mz	300	5	1	20	80	49.8
maze300_5_2.mz	300	5	2	0	100	NaN
maze300_5_3.mz	300	5	3	1	99	48.0
maze300_5_4.mz	300	5	4	0	100	NaN
maze300_5_5.mz	300	5	5	0	100	NaN
maze300_5_6.mz	300	5	6	0	100	NaN
maze300_5_7.mz	300	5	7	0	100	NaN
maze300_5_8.mz	300	5	8	2	98	79.0
maze300_5_9.mz	300	5	9	10	90	35.7
maze300_10_0.mz	300	10	0	82	18	22.414634146341463
maze300_10_1.mz	300	10	1	79	21	21.531645569620252
maze300_10_2.mz	300	10	2	27	73	42.888888888888886
maze300_10_3.mz	300	10	3	99	1	11.535353535353535
maze300_10_4.mz	300	10	4	7	93	27.285714285714285
maze300_10_5.mz	300	10	5	27	73	35.0
maze300_10_6.mz	300	10	6	36	64	35.30555555555556
maze300_10_7.mz	300	10	7	28	72	46.535714285714285
maze300_10_8.mz	300	10	8	100	0	2.44
maze300_10_9.mz	300	10	9	9	91	20.333333333333332
maze300_15_0.mz	300	15	0	42	58	35.857142857142854
maze300_15_1.mz	300	15	1	88	12	23.21590909090909
maze300_15_2.mz	300	15	2	97	3	5.412371134020619
maze300_15_3.mz	300	15	3	25	75	52.0
maze300_15_4.mz	300	15	4	33	67	38.78787878787879
maze300_15_5.mz	300	15	5	8	92	52.875
maze300_15_6.mz	300	15	6	94	6	12.627659574468085
maze300_15_7.mz	300	15	7	65	35	28.953846153846154
maze300_15_8.mz	300	15	8	76	24	19.355263157894736
maze300_15_9.mz	300	15	9	5	95	45.2
maze300_20_0.mz	300	20	0	100	0	7.57
maze300_20_1.mz	300	20	1	52	48	31.75
maze300_20_2.mz	300	20	2	7	93	51.0
maze300_20_3.mz	300	20	3	73	27	26.84931506849315
maze300_20_4.mz	300	20	4	32	68	33.90625
maze300_20_5.mz	300	20	5	45	55	31.6
maze300_20_6.mz	300	20	6	35	65	34.77142857142857
maze300_20_7.mz	300	20	7	99	1	6.474747474747475
maze300_20_8.mz	300	20	8	38	62	39.71052631578947
maze300_20_9.mz	300	20	9	46	54	31.97826086956522
