Mode XML Parameters
ACO
maxNumIterations	50
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	15
GA
geneType	Simple
maxNumIterations	35
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.5
agImportance	0.5
Maze	dimension	col	#	#ok	#no	avg ok
maze170_10_1.mz	170	10	1	33	67	16.151515151515152
maze170_10_2.mz	170	10	2	33	67	20.0
maze170_10_3.mz	170	10	3	2	98	12.5
maze170_10_4.mz	170	10	4	100	0	3.48
maze170_10_5.mz	170	10	5	4	96	18.5
maze170_10_6.mz	170	10	6	100	0	4.06
maze170_10_7.mz	170	10	7	58	42	14.689655172413794
maze170_10_8.mz	170	10	8	68	32	16.897058823529413
maze170_10_9.mz	170	10	9	99	1	3.101010101010101
maze180_5_0.mz	180	5	0	5	95	24.4
maze180_5_1.mz	180	5	1	11	89	25.727272727272727
maze180_5_2.mz	180	5	2	32	68	20.78125
maze180_5_3.mz	180	5	3	11	89	21.454545454545453
maze180_5_4.mz	180	5	4	0	100	NaN
maze180_5_5.mz	180	5	5	2	98	26.0
maze180_5_6.mz	180	5	6	34	66	20.941176470588236
maze180_5_7.mz	180	5	7	39	61	16.923076923076923
maze180_5_8.mz	180	5	8	1	99	16.0
maze180_5_9.mz	180	5	9	4	96	16.0
maze180_10_0.mz	180	10	0	22	78	27.863636363636363
maze180_10_1.mz	180	10	1	82	18	10.048780487804878
maze180_10_2.mz	180	10	2	47	53	19.914893617021278
maze180_10_3.mz	180	10	3	91	9	6.670329670329671
maze180_10_4.mz	180	10	4	51	49	17.137254901960784
maze180_10_5.mz	180	10	5	96	4	6.947916666666667
maze180_10_6.mz	180	10	6	96	4	5.645833333333333
maze180_10_7.mz	180	10	7	53	47	22.30188679245283
maze180_10_8.mz	180	10	8	82	18	11.804878048780488
maze180_10_9.mz	180	10	9	38	62	19.92105263157895
maze180_15_0.mz	180	15	0	0	100	NaN
maze180_15_1.mz	180	15	1	51	49	16.15686274509804
maze180_15_2.mz	180	15	2	20	80	19.65
maze180_15_3.mz	180	15	3	99	1	1.2828282828282829
maze180_15_4.mz	180	15	4	4	96	19.0
maze180_15_5.mz	180	15	5	95	5	6.631578947368421
maze180_15_6.mz	180	15	6	61	39	18.360655737704917
maze180_15_7.mz	180	15	7	87	13	10.919540229885058
maze180_15_8.mz	180	15	8	100	0	0.53
maze180_15_9.mz	180	15	9	91	9	8.285714285714286
maze180_20_0.mz	180	20	0	23	77	18.47826086956522
maze180_20_1.mz	180	20	1	19	81	15.31578947368421
maze180_20_2.mz	180	20	2	2	98	27.5
maze180_20_3.mz	180	20	3	2	98	19.0
maze180_20_4.mz	180	20	4	16	84	26.0
maze180_20_5.mz	180	20	5	55	45	16.527272727272727
maze180_20_6.mz	180	20	6	99	1	5.191919191919192
maze180_20_7.mz	180	20	7	3	97	34.666666666666664
maze180_20_8.mz	180	20	8	2	98	28.5
maze180_20_9.mz	180	20	9	35	65	20.17142857142857
maze190_5_0.mz	190	5	0	7	93	34.857142857142854
maze190_5_1.mz	190	5	1	77	23	12.467532467532468
maze190_5_2.mz	190	5	2	17	83	21.235294117647058
maze190_5_3.mz	190	5	3	46	54	16.956521739130434
maze190_5_4.mz	190	5	4	30	70	19.666666666666668
maze190_5_5.mz	190	5	5	44	56	17.818181818181817
maze190_5_6.mz	190	5	6	45	55	16.533333333333335
