Mode XML Parameters
ACO
maxNumIterations	50
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	15
GA
geneType	LSystem
maxNumIterations	35
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.75
agImportance	0.25
Maze	dimension	col	#	#ok	#no	avg ok
maze160_10_1.mz	160	10	1	56	44	14.75
maze160_10_2.mz	160	10	2	92	8	4.445652173913044
maze160_10_3.mz	160	10	3	65	35	14.046153846153846
maze160_10_4.mz	160	10	4	39	61	17.076923076923077
maze160_10_5.mz	160	10	5	9	91	22.11111111111111
maze160_10_6.mz	160	10	6	75	25	11.92
maze160_10_7.mz	160	10	7	97	3	5.752577319587629
maze160_10_8.mz	160	10	8	14	86	22.0
maze160_10_9.mz	160	10	9	57	43	15.578947368421053
maze160_20_0.mz	160	20	0	8	92	17.375
maze160_20_1.mz	160	20	1	82	18	9.768292682926829
maze160_20_2.mz	160	20	2	30	70	20.2
maze160_20_3.mz	160	20	3	51	49	15.764705882352942
maze160_20_4.mz	160	20	4	100	0	0.63
maze160_20_5.mz	160	20	5	80	20	10.225
maze160_20_6.mz	160	20	6	41	59	18.29268292682927
maze160_20_7.mz	160	20	7	9	91	21.88888888888889
maze160_20_8.mz	160	20	8	8	92	24.625
maze160_20_9.mz	160	20	9	77	23	10.987012987012987
maze170_5_0.mz	170	5	0	41	59	19.70731707317073
maze170_5_1.mz	170	5	1	39	61	17.666666666666668
maze170_5_2.mz	170	5	2	3	97	12.333333333333334
maze170_5_3.mz	170	5	3	18	82	17.5
maze170_5_4.mz	170	5	4	12	88	19.75
maze170_5_5.mz	170	5	5	12	88	25.25
maze170_5_6.mz	170	5	6	53	47	10.358490566037736
maze170_5_7.mz	170	5	7	53	47	15.11320754716981
maze170_5_8.mz	170	5	8	8	92	23.375
maze170_5_9.mz	170	5	9	6	94	28.333333333333332
maze170_10_0.mz	170	10	0	99	1	4.505050505050505
maze170_10_1.mz	170	10	1	33	67	16.666666666666668
maze170_10_2.mz	170	10	2	26	74	16.115384615384617
maze170_10_3.mz	170	10	3	0	100	NaN
maze170_10_4.mz	170	10	4	93	7	3.989247311827957
maze170_10_5.mz	170	10	5	1	99	23.0
maze170_10_6.mz	170	10	6	98	2	4.224489795918367
maze170_10_7.mz	170	10	7	41	59	14.853658536585366
maze170_10_8.mz	170	10	8	53	47	15.528301886792454
maze170_10_9.mz	170	10	9	93	7	4.333333333333333
maze180_5_0.mz	180	5	0	5	95	26.6
maze180_5_1.mz	180	5	1	11	89	13.272727272727273
maze180_5_2.mz	180	5	2	23	77	16.91304347826087
maze180_5_3.mz	180	5	3	14	86	19.285714285714285
maze180_5_4.mz	180	5	4	1	99	48.0
maze180_5_5.mz	180	5	5	1	99	28.0
maze180_5_6.mz	180	5	6	25	75	20.4
maze180_5_7.mz	180	5	7	43	57	16.627906976744185
maze180_5_8.mz	180	5	8	6	94	20.0
maze180_5_9.mz	180	5	9	10	90	18.5
maze180_10_0.mz	180	10	0	13	87	17.153846153846153
maze180_10_1.mz	180	10	1	79	21	11.075949367088608
maze180_10_2.mz	180	10	2	28	72	19.821428571428573
maze180_10_3.mz	180	10	3	80	20	9.9125
